Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Lebanon,LBN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.57584304,99.91302198,79.9258363,71.99355128,67.17667586,62.40150674,62.32893212,55.25029276,47.55463918,40.95376496,36.75018114,35.9377402,39.95189236,34.94389027,37.35425268,55.91789247,56.13911756,55.47973952,60.82619096,68.08001874,57.20213716,60.07353007,65.77678518,59.73628905,59.52757385,56.06099209,48.69937491,45.9974619,46.52849607,47.50278615,42.28315705,59.31734343,
Liberia,LBR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.12156384,30.76494822,25.4690284,31.54736391,26.11718672,22.41573034,23.89162562,21.84606686,20.88369173,14.58108594,13.72308948,16.63275194,34.09195756,33.29565735,32.37337119,27.14404653,25.89877385,29.2998376,29.12645152,44.38403896,31.8052059,24.85953889,31.35646207,46.44575333,44.28656164,34.67753321,26.53228851,20.35171048,24.16762918,35.37401056,,
St. Lucia,LCA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,15.27436941,14.74987339,14.00215928,14.65257964,13.22780379,12.6142979,12.99082006,13.15476944,13.67364609,13.73808909,13.87719843,14.33331682,14.52384672,14.04188895,16.41378689,16.45582016,15.97192031,16.33485583,16.42132546,16.71482005,17.21770661,16.59993622,15.30624078,14.1812757,14.75298353,14.5041497,14.90043152,15.18659186,16.67770359,16.19010742,16.1856914,16.7528471,17.79669784,16.87313661,16.88424653,17.32857773,17.5765127,18.64020906,19.33509066,20.66008029,21.55988577,21.81321405,22.54756152,23.19720332,23.99957237,23.39392394,23.51915233,23.55776779,24.4621869,20.72907259,21.19615227,22.21532435,22.96443079,23.3640884,23.53792406,23.35662631,22.73631417,22.46095068,25.06936475,24.75929619,24.02432502,28.09292095
Least developed countries: UN classification,LDC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.44431334,29.46271126,27.91972775,25.77618609,26.7916884,26.99272525,25.33973438,26.89972744,27.1669492,27.53545821,28.06025805,30.36645887,29.90923874,32.28019636,34.99036299,34.3911508,32.29467451,32.39698256,33.35081122,34.02514998,31.76165969,29.81660196,26.42186504,25.69753861,30.21955687,28.14039366,25.55356318,26.74025669
Low income,LIC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.46001649,35.86395837,37.1810263,32.66887861,32.92528259,33.54659632,30.21607969,31.3196743,34.13540264,32.39606433,37.95817094,39.4959723,36.74298395,38.2938642,38.24759338,34.72828831,36.05274655,33.04517392,34.84775509,36.11686484,32.3150972,29.08608525,28.32431284,26.03753495,34.19484769,31.90474245,29.76752249,31.89042682
Liechtenstein,LIE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,32.91264342,28.48542954,29.20129561,27.49257168,26.72173969,25.49480455,25.8486266,23.30419387,23.58869086,24.61735785,28.60070258,26.61209964,23.89978356,25.55966094,33.89844769,34.95879896,31.38098864,30.15628863,39.54529474,45.75371753,54.79880349,46.53608611,46.25748201,41.4314027,34.74366813,37.965204,35.32935133,35.69638527,36.83677055,36.75677178,38.06311066,38.8548255,41.03338248,43.34651146,45.6179069,46.03741996,43.90062594,43.59943523,42.25117045,43.26777363,49.62074082,43.56741306,41.42180158,40.6827445,44.15204217,41.26709997,41.13265139,39.49151197,38.52755651,27.82077529,26.81156669,34.08773745,31.67559832,28.93739404,29.16212041,28.5456934,28.46210293,29.05530407,30.46896651,29.28385887,22.5223381,25.30315139
Lower middle income,LMC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,14.47598856,15.96202677,15.60440807,14.78961655,14.28113371,15.11336892,15.3315413,15.54224178,17.69646112,21.7686753,26.72603282,25.66461358,26.04635883,24.69986114,24.0913029,27.16270332,24.52556784,22.64871905,23.23411827,21.14995186,19.70235716,17.64501031,17.26670708,19.56080336,21.9085649,22.65430532,23.08130033,23.72572038,24.46206301,24.63428671,26.93090471,26.02458779,26.95432542,27.2382388,25.15563502,26.23750182,26.85494525,26.70709943,27.16722271,29.17012991,30.51003559,30.40751943,31.44764639,34.61745065,30.56305915,30.20744396,32.12343489,32.01259179,30.71653244,29.37080169,26.67954589,25.18430362,26.85395194,29.35720873,27.28853132,23.57375657,27.06439075
Low & middle income,LMY,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,12.79503684,12.80569086,11.92501223,12.40508492,11.80122573,11.36980901,11.74745197,11.8653063,11.82769988,11.45800792,11.92558848,12.36718184,12.33572242,13.31283715,16.97689702,18.25079308,17.65638187,17.72040675,17.5143469,18.10309282,20.56520184,20.38659736,19.09242136,18.53791154,17.9363357,17.73392998,16.52169438,17.01791019,18.52915792,19.74002605,18.73142902,18.79263514,24.68544306,22.30532082,22.23995031,23.21984842,22.66241294,22.98891437,22.18082038,22.82361706,24.5405985,24.61581539,25.54100852,26.90960107,28.94165844,28.91462061,28.7810879,28.53556807,29.17541439,25.1313292,26.29849977,27.08746462,26.79298764,26.24319637,25.48394563,23.3745516,22.36874918,23.0508317,24.35389298,23.26936234,21.25363694,23.57417884
Lesotho,LSO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,38.46153846,45.49019608,47.82608696,50.89285714,49.59568733,53.31632653,56.54320988,56.69737775,55.13784461,51.5704584,48.87983707,54.84460695,69.1318328,67.7764566,77.07317073,103.9783002,138.6292835,112.4330756,90.59534081,123.6185018,110.0862838,117.007874,,,,,,,,,,,,,,,,,,,,,,,,,,111.8072664,108.2131429,114.1352841,107.9772525,102.0732841,108.4126401,95.11581547,88.14277937,86.82849145,90.55297374,98.91368891,94.4407332,91.45272223,87.87134617,
Late-demographic dividend,LTE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,10.73975922,11.3688642,11.0676794,11.40847873,11.29535147,11.52601102,12.54124661,16.63390934,15.75663222,15.32026927,15.24778278,16.60208305,18.18254097,20.2152737,20.03330829,18.46317583,19.24413952,19.33719426,20.25987082,18.87353969,18.95397473,20.87741127,22.29776377,22.3731959,22.07090126,33.11246903,28.26678751,26.73830911,26.72263358,25.46237542,25.43265297,24.77721186,26.76703388,28.85292261,29.33254879,30.18380396,32.42749732,34.58499798,33.73246048,33.44268385,33.01457907,32.44420553,27.51914548,28.64802751,28.98027768,28.42108362,27.94625829,27.62664588,25.85492938,25.3747109,25.65269314,26.29870918,26.05577613,24.26215097,26.04712703
Lithuania,LTU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.79440207,51.24974398,55.05156565,50.53069591,42.40333643,44.78465791,49.56867504,53.08683633,52.01392241,55.83266085,62.35389901,67.29798845,64.7461763,69.22776062,53.54947752,65.94502436,75.5662102,77.61653243,77.21821756,70.45121756,69.77467659,66.86647538,71.27819165,73.38599268,72.05389617,64.2157408,76.18490839
Luxembourg,LUX,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,71.04915369,79.17911689,72.00326563,71.85855995,76.38579496,82.66937497,77.17856825,77.62803507,77.24827106,81.46988473,83.69668614,83.976997,85.02617895,84.47136829,93.22986686,97.00911269,88.26980502,89.95893388,89.88332677,89.19785207,88.09828346,89.05830898,83.94865919,82.53783371,83.64660855,85.06562019,87.65580851,95.86780608,108.8728884,109.9860476,124.7674424,124.5647247,114.327478,112.1298936,121.4925213,130.2530671,138.1392358,137.9083146,130.718719,115.6076185,130.9620198,139.2253304,140.5750471,144.1501754,150.6462608,159.2965253,157.3387756,161.0464884,163.7124346,174.6221296,171.6042944,176.7305768
Latvia,LVA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.30454653,49.42346608,48.73980353,51.31712459,44.83669694,44.75137912,48.36764772,46.66676976,48.56470465,54.22334143,57.26591023,60.38774233,57.31169394,51.91895078,44.19841823,55.34640131,65.71055524,66.7846886,64.76268198,64.07617401,61.97554904,59.25753421,62.21909869,62.17738584,60.542117,59.26350967,66.14813377
"Macao SAR, China",MAC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,99.53606073,101.714556,97.11859555,92.27168426,96.62784068,91.77986098,89.54518285,86.6540921,77.41167435,76.88964098,65.03228771,58.41474491,56.85224626,51.3804282,48.33140938,49.3348976,50.69139718,56.04647607,58.5002483,58.7984468,59.11854103,57.92704129,54.13318967,51.9858338,50.24030786,51.78801601,46.91263587,35.04522432,32.5172458,32.54963816,32.94076736,30.76682073,32.99400706,39.9916043,35.54298115,34.31487579,33.10074549,31.8696833,59.4750746,75.87821525
St. Martin (French part),MAF,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,22.69861022,24.77806584,21.0928447,20.07882784,19.13706946,16.89008043,19.37345425,20.17384536,20.05436424,18.83218789,21.57934169,19.72592155,19.22295995,22.10602278,28.19260584,33.34596688,36.72938899,37.32119531,30.06835406,29.86461003,28.00613376,34.76484493,33.73553124,29.85939681,34.72850022,33.80184833,28.3982359,27.17625249,25.14105631,27.79590745,30.06736691,27.46052773,28.09116157,27.60770512,26.37505227,29.04180535,25.25956849,27.22603678,27.39387796,28.8323247,32.37439513,31.20883777,31.61647215,30.82396568,33.48893434,36.99569526,38.74092698,43.91549426,49.93047022,39.91192853,43.01461592,48.7267659,50.1953694,47.24291504,47.13986531,42.39799585,45.50906064,46.77534817,49.19830432,47.90858132,42.55530641,46.72198549
Monaco,MCO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.89036246,73.90928088,74.36028474,71.78358786,65.20955879,76.56298632,74.44569678,77.37562898,86.74333973,81.50515734,91.85998353,91.89842696,97.14006551,93.60285274,73.49120433,60.1082388,66.07713898,65.17355928,63.59468366,61.98857241,57.43522692,55.32804453,54.53842991,55.72752033,55.33764978,49.92545347,57.992526
Madagascar,MDG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,16.62452489,19.50334052,18.3835288,19.92631435,19.92784356,19.99999888,23.19806683,21.50406202,22.79017541,23.11154775,21.58562928,21.02564868,18.32323301,18.87873192,20.20715387,20.89013523,17.5247008,20.04897104,24.05740086,30.38712953,19.60101245,14.64353793,12.91519996,11.14049315,12.51489629,12.54451598,11.6977218,15.98942305,16.91217669,16.40682823,19.51072159,19.78434979,18.66146377,19.05619639,23.53911577,24.38759396,18.8575986,20.73080524,20.91981143,22.57779195,23.65745421,20.96487667,28.36611753,20.3364401,29.31807543,34.81069883,34.61592516,38.90652822,46.65015456,42.03586776,36.00051399,33.76345392,30.87102198,33.09541571,33.68752024,32.82973271,31.74212905,34.44077063,36.69380646,33.96681323,29.56306809,30.1604659
Maldives,MDV,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,205.1169682,209.0150843,195.4695956,166.8690213,86.93782383,66.84758529,60.74610684,67.17681382,68.67900567,73.97035135,82.62662967,82.8615532,83.30602146,79.72534888,79.21026741,,,,,,,,,,,,,,,,,,,,74.68512376,71.16760294,77.07341255,79.25619432,83.71936905,78.44735193,68.41584646,
Middle East & North Africa,MEA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.20270004,32.54975109,32.4683804,31.12856519,30.75338729,31.65453409,30.72735726,30.30972712,30.92458152,32.19532648,32.8916049,35.62285961,35.30317448,34.87155898,37.91469431,38.54051993,38.01874034,34.47134787,32.89376602,34.38457605,35.6464731,37.06529405,38.68965742,36.28141854,37.29921419,36.75578941,37.21315799,34.85578024,
Mexico,MEX,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,11.66368098,10.61525424,10.10873684,9.953584906,9.853426295,9.522673993,9.013848684,9.009457831,9.353651226,9.270985222,9.65768018,8.719285714,8.829911504,9.464804631,10.57244444,9.620090909,9.867242888,10.22219578,11.03976893,12.45095502,12.29199955,12.25570652,9.707147739,8.981067286,9.105274449,9.764977499,12.92404266,12.72575384,18.6942808,19.19745077,19.81522536,19.35314512,20.29675146,15.54661354,17.32711347,22.1718259,24.41418511,24.44443134,26.40168886,25.98532139,27.02596481,24.49935184,24.14542483,25.84524877,27.64584129,27.70558172,28.76756274,29.26804347,30.0755351,28.81277043,31.0626537,32.43297078,33.50167806,32.45922366,33.05191659,36.56420427,39.02003805,39.46417605,41.3018325,39.06397918,37.55572524,41.93448941
Marshall Islands,MHL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.54570407,89.99359541,81.05615253,87.03306216,84.96111568,100.8127614,92.96733537,75.1163292,86.63127813,84.30219828,93.19007466,88.58282962,89.81258093,89.5237556,101.7185063,110.8533849,101.4711784,101.1388507,108.3790124,99.49177239,91.69509663,77.40921211,83.95298214,85.88462689,110.8921993,69.47330142,
Middle income,MIC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,12.83556322,12.79527226,11.85929037,12.42094263,11.61842671,11.23785633,11.59668111,11.71272475,11.68627857,11.33902624,11.82029817,12.22927269,12.21800614,13.25240048,16.93706398,18.185338,17.59216145,17.63303589,17.43457764,17.89910689,20.38754424,20.22018594,18.99403736,18.42347422,17.81981324,17.60152422,16.40141572,16.73453975,18.48904907,19.70338948,18.70035203,18.7044984,24.55615356,22.10348132,21.89040971,22.96227243,22.3662881,22.7884209,21.95275248,22.59186194,24.42262444,24.47352184,25.35244556,26.79744299,28.74662367,28.68214872,28.6108732,28.32417515,28.97984694,24.91820818,26.0869096,26.97332148,26.65333512,26.08016678,25.36403451,23.27072579,22.26270938,22.99044659,24.20654663,23.13574287,21.12091774,23.4439487
North Macedonia,MKD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.11917293,24.60061983,50.72008705,51.99741777,46.02337662,40.65985834,36.61829918,48.343325,53.32075343,49.58311917,47.21330727,42.27930252,45.23263504,43.41295302,50.16631883,51.03340282,54.76018397,61.97635221,68.34558558,54.3712104,58.09131572,66.067697,66.8405817,61.46075542,64.87507368,64.96044397,65.52156625,68.99156455,72.84007033,76.16817505,71.90390453,81.87722178
Mali,MLI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,23.9037116,18.09512266,19.01222355,18.20152957,20.21575792,19.56931231,22.84322565,40.87014834,29.26440275,21.03115118,19.57941124,29.82856806,27.22603877,29.2237402,28.80288929,29.63334088,32.08271718,36.87897202,42.71817376,34.95817083,30.4947831,32.24621172,29.00523034,30.93056944,31.25571305,33.87290169,30.39209943,36.99149603,36.68316053,33.62294378,33.21086275,28.9243975,29.77544668,32.94398498,33.88836595,29.74183756,32.85880131,31.63443295,31.13645643,32.54772874,32.49763509,38.33182606,28.80587924,35.14812706,31.18737987,31.26425454,39.87712061,38.08322053,39.59593117,40.32038345,35.85435439,35.6224084,37.95341163,36.33394423,40.21058262
Malta,MLT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,71.35881317,68.93919556,67.45877162,75.91179317,101.0805316,86.33232589,86.49140424,90.42914378,80.53208908,84.61932514,86.40644099,80.5703546,76.5605912,73.65833491,76.47608455,79.15216348,73.82461293,78.46772416,79.91316934,82.46829537,88.65011138,87.86584503,88.70581798,94.09325083,95.74010681,131.9135633,123.8796528,116.1212345,115.9383372,116.4867413,128.3766232,112.8338286,110.5038671,110.37146,109.5199809,114.022689,130.4349225,133.0727459,150.3230097,147.9280925,150.8899552,159.1170771,159.5564807,148.3561912,137.8289169,144.8519978,145.209896,135.9251684,127.7572219,129.2530164,136.5967028,135.0354317
Myanmar,MMR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.177212645,7.026818855,5.767247514,15.16497203,20.65187681,24.48330715,30.93987653,35.07875202,34.08919366,30.2992385,26.45208221,24.83477013
Middle East & North Africa (excluding high income),MNA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,17.79754224,18.61388034,18.50365966,18.79876404,19.46343039,20.75981632,20.87312834,20.66311072,22.04871621,27.54296589,36.02546884,30.57581026,32.902211,28.39740017,26.19390492,31.02161199,36.07115756,31.96731608,26.99430204,23.28637823,21.40297626,17.26240581,18.32275384,21.624173,24.26939902,19.61020592,30.49303997,30.21703319,31.59712292,29.92301012,28.20753349,27.00232275,27.32856977,27.95622537,28.1262599,28.15732681,29.38874822,30.61392406,31.42070181,34.85232108,34.68314634,31.82373602,32.18574371,33.93740821,32.82113806,30.37526205,27.3663479,29.56899661,30.89156147,31.32458734,30.08703212,27.58410722,30.45534037,33.35682751,33.06439609,29.81112593,
Montenegro,MNE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.11021029,61.9859317,59.87328289,46.98714281,58.08760779,61.07601458,77.4331925,85.74314796,92.82052323,65.0941619,62.73592121,64.31001038,68.09356158,61.42857015,59.9839152,60.57090523,63.0722632,64.49977449,66.73429649,64.99794262,61.00933669,62.70912652
Mongolia,MNG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,71.03374627,64.45757015,62.42176687,65.07162816,68.20658887,81.39310825,72.26225863,66.02250922,53.87737081,40.34719329,82.53532756,36.36265365,70.40986977,54.52660158,41.56228663,42.44975005,47.32510392,59.50769627,62.08289793,67.88985829,65.49998589,67.79063714,67.94734398,70.54154331,63.6120761,53.48671802,58.26597799,67.18097748,57.53575784,56.67104907,74.44567359,66.01641315,61.42175218,57.07331318,45.46961324,50.18304317,56.7662226,68.19109096,65.17928144,55.1782979,60.31703223
Northern Mariana Islands,MNP,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.90342679,62.46973366,77.43801653,78.69934025,75.95959596,61.72707889,48.88178914,45.28301887,50.68836045,61.59122085,64.07506702,68.00518135,67.30769231,69.78021978,81.13821138,62.11538462,58.14132104,62.01353638,,
Mozambique,MOZ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.30279439,47.53135912,44.60594898,46.16062665,50.19974705,36.75350709,30.76879202,27.8026013,34.84353402,34.90701665,30.13221021,49.38172724,45.02224431,42.94971234,41.50737398,36.90545095,35.60221567,35.81688991,37.68637023,42.19674579,50.13209954,72.98766713,76.40656844,80.18113507,62.83053757,72.09315484,61.13976066,82.33415399,79.73055894,73.41706833,
Mauritania,MRT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,18.68025602,21.47075429,20.40421218,15.62599304,14.93304148,14.54075519,16.09108314,15.15586752,16.23461293,17.23960243,16.99487174,33.98434403,32.00490034,40.94778151,41.71396738,53.79846632,50.81404576,44.78588553,41.29250156,46.03652924,51.76129403,58.50055552,52.69888895,50.51285489,55.79657448,54.77783858,45.98695326,43.53095822,39.18805576,41.94458066,28.27621925,19.95595658,20.71536944,27.98625537,31.93047705,31.29247629,29.3575095,26.93184399,26.447752,33.42325905,35.16421738,32.0119212,36.19325216,51.94954711,61.48185251,40.42439789,45.54089388,52.51736052,44.7628693,47.68139702,48.3025199,62.52676753,56.85022497,54.22117064,47.15164174,39.22812112,44.30930265,47.92506681,50.00098058,51.28523658,
Mauritius,MUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,57.65306122,59.44505696,55.56088207,54.42408377,61.42347936,55.18660006,49.97014925,47.00305571,52.01949861,55.42183175,53.84263959,62.50928908,69.68587665,71.53032398,72.15517241,66.04883924,62.54693025,64.28158036,65.46065327,61.08190201,64.27226624,66.34332674,66.51539325,66.88859287,61.21838759,61.79170244,58.21399027,54.11127487,55.14560118,64.22162306,68.61892583,65.00895338,64.41879446,56.75256036,62.21940076,65.09479899,65.70795451,61.55232185,59.2926629,57.14735309,53.73523628,54.91370316,54.02072909,53.66901219,48.66485898,55.60809701
Malawi,MWI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,39.2601432,41.58364823,43.13693488,43.98750651,42.34762428,40.4198895,38.56385742,38.5269412,39.70573811,37.02085933,41.32217432,39.02740255,37.3628692,35.84895583,48.07507218,45.09672219,41.37439915,42.63450835,43.49099931,47.13941065,55.04239514,58.52324996,59.58561638,56.4888422,52.36077938,49.77539693,50.20113417,49.02509712,56.20872578,65.31221195,72.42213283,81.48589444,74.62736093,79.02017492,90.75416579,98.02402988,90.19083127,92.37566316,93.74847746,96.25952574,100.5970803,92.96214465,91.0509299,87.25168291,95.00092818,90.95566782,90.391666,86.29723149,77.16874754,71.14217859,71.01446982,69.6822425,68.54184084,67.09195043,64.51873255,61.92138155,60.12356457,63.14343086,61.84765408,57.734779,54.99138274,61.82973159
North America,NAC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,6.296607976,6.485675439,7.015283633,7.687025309,9.749899675,8.848389023,9.520471429,10.09308401,10.33690377,11.00822335,11.6530857,11.2974579,10.13630277,10.14545127,11.21798889,10.84290526,11.13305432,11.66338275,11.89347387,11.81271113,11.87276533,11.46667197,11.61006253,11.95299845,12.67646772,13.37553161,13.48434571,14.00695964,13.99678229,14.66903361,16.04937582,14.77098546,14.62168829,15.00002208,16.22158323,17.08348249,17.75858479,17.97893518,18.88907458,15.22801089,17.35248229,18.78011279,18.57684378,17.955564,17.9648492,16.8470141,16.10168105,16.46627926,16.71667555,16.00876433,14.60607669,
Namibia,NAM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,56.27487611,67.78867723,60.92818393,52.65262234,51.54463971,40.11519372,46.19089371,51.37734379,44.75417539,46.51022498,50.19877317,49.86761749,48.9585677,49.49196616,45.38810214,48.87208119,51.13957276,50.19510514,50.7605525,49.66983064,44.39609373,47.52815881,48.24632283,52.5230303,42.06432038,40.27180396,41.46713578,55.12410273,65.99106255,72.19966948,59.7905227,56.64936583,60.15507076,60.22291932,64.0630518,61.86818338,58.95672054,47.5988628,45.83130157,47.37605654,42.70462042,49.32593415
New Caledonia,NCL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.7123109,32.61814312,31.68139669,30.26531371,28.46180021,26.38781088,27.74724122,28.21995147,36.0145262,37.96014814,37.5858419,39.47555687,38.07696034,41.27576158,36.58765033,40.44313115,44.12738603,44.78966393,49.36324523,40.67650041,47.96900748,46.7536975,45.9948548,43.14924614,40.37161685,41.97762981,38.76412976,37.9219498,,,,
Niger,NER,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,7.405343004,9.705342854,12.94779216,10.32227025,14.09864073,14.01556848,16.08575368,14.37481909,14.31272673,16.47303894,18.10069121,15.60106323,20.49460775,23.73501857,28.97298047,30.99365419,34.33782083,29.32952038,27.82870094,36.87119428,38.12607492,36.20149163,36.09753643,26.91433814,26.97038884,32.8406848,20.69187038,25.18158957,23.58856121,23.29832857,20.54813859,18.31821918,16.92498561,15.18967426,20.50149672,20.23948324,21.24407318,19.63645721,21.04963458,18.71958114,20.373077,19.55785357,18.9155777,20.10856504,22.70553484,23.9363258,22.66093056,22.4362643,26.53073446,34.53440608,35.7615717,34.95683972,28.9853874,29.31611555,29.79573791,30.45906041,24.30477033,26.2648917,26.29884336,26.29263208,25.88877801,27.58022087
Nigeria,NGA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,16.9249824,16.2998823,13.56036024,13.53729595,15.41319365,16.01725412,14.62245481,17.41107464,15.73620458,15.43006668,11.21352452,13.62935405,11.79551778,15.34983186,14.56845542,22.83159152,23.92228273,22.52285246,23.76223893,19.06226696,19.19613981,9.58164271,7.086126336,4.511420864,3.029760589,3.295155735,3.886755368,6.647677998,5.77146264,8.931842598,9.949967231,12.77473759,14.25263801,13.65321498,9.509989939,15.37256245,17.23302974,22.81125683,21.13451777,13.1234999,12.97233386,21.42954206,16.79544919,22.58358378,11.64206706,12.02550478,13.05043393,18.10059494,15.12676313,17.42836899,17.66014555,21.66101812,12.98578032,12.99895337,12.45006765,10.66634225,11.50440918,13.1760369,17.51094431,19.80295104,,
Nicaragua,NIC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,26.16901553,24.55332678,28.90352296,30.24250805,30.4999858,32.40707891,34.12060905,35.04412819,30.39229763,27.18018058,29.19188616,28.53957956,29.64206232,37.80274468,42.60728981,36.93972944,31.84204214,37.42649495,31.24929146,28.13236275,43.26836167,41.78099681,26.0552264,29.99261788,29.45081127,21.82626151,20.8316025,13.76036648,58.27020516,65.19167293,46.34245483,52.50598972,53.26639893,47.85803991,25.94133942,27.94470815,31.63548019,38.58598547,37.67927455,44.007365,41.19033157,38.93822066,39.24414852,41.47006697,44.13546104,47.26359281,56.04315154,59.96173758,62.32366557,53.01171271,59.896393,66.81023077,67.70808971,65.76989651,61.69006138,58.11042056,54.93174425,55.04189206,51.70734912,49.58319552,47.21534625,59.39288062
